Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_123.jpg,0,0,0,1.114554,115.3415,27.38765,356.4874,286.3608,357.7728
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_173.jpg,0,0,0,1.083811,115.3592,27.32673,356.4026,286.0022,357.7293
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_223.jpg,0,0,0,1.071523,115.372,27.28438,356.4914,285.7917,357.8275
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_273.jpg,0,0,0,1.040542,115.3886,27.2191,356.7754,285.7056,357.9637
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_323.jpg,0,0,0,1.033052,115.3983,27.17521,357.0334,285.7064,357.985
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_374.jpg,0,0,0,0.9699835,115.4078,27.11456,357.2247,285.6814,357.7302
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_424.jpg,0,0,0,0.9298315,115.4147,27.07538,357.3545,285.6532,357.5258
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_474.jpg,0,0,0,0.9135942,115.4263,27.01402,357.7927,285.5625,357.1623
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_523.jpg,0,0,0,0.8890204,115.4343,26.97086,358.2729,285.4113,356.8765
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_573.jpg,0,0,0,0.8912021,115.4525,26.90348,359.2421,285.3864,356.7902
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_623.jpg,0,0,0,0.8678648,115.4653,26.85833,359.9417,285.6074,356.8664
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_673.jpg,0,0,0,0.849355,115.4842,26.79365,0.8678365,286.0132,357.1533
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_723.jpg,1.99447,0,0,0.8466158,115.4957,26.75216,1.401538,286.3873,357.4124
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_773.jpg,4.996091,0,0,0.8398982,115.511,26.69055,2.163963,287.1023,357.7603
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_823.jpg,2.980889,0,0,0.8323382,115.5219,26.65162,2.581401,287.6222,358.0575
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_873.jpg,0,0,0,0.8419199,115.5375,26.59769,2.972591,288.3523,358.6021
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_923.jpg,0,0,0,0.8084124,115.5453,26.5651,3.086912,288.826,358.8533
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_02_974.jpg,0,0,0,0.7767551,115.5511,26.52226,2.865332,289.3241,358.9045
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_023.jpg,0,0,0,0.7666933,115.5546,26.49754,2.550158,289.5847,358.8805
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_073.jpg,0,0,0,0.7122935,115.5597,26.46694,1.841297,289.7979,358.7664
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_123.jpg,0,0,0,0.6809442,115.5622,26.45037,1.235003,289.8241,358.6126
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_190.jpg,2.003271,0,0,0.6666363,115.5648,26.42342,0.4660049,289.5799,358.1418
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_240.jpg,2.971805,0,0,0.6493951,115.5676,26.3914,0.04659796,289.2497,357.3911
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_290.jpg,-0.03928453,0,0,0.6425598,115.5737,26.37018,359.8688,289.3096,356.967
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_340.jpg,-2.043736,0,0,0.6344959,115.5834,26.33704,359.7343,289.4181,356.4084
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_390.jpg,-5.82894,0,0,0.6119518,115.5904,26.3144,359.7166,289.3843,356.115
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_440.jpg,-3.820563,0,0,0.6221223,115.6042,26.27739,359.873,289.1806,355.9724
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_490.jpg,-0.8152722,0,0,0.6124282,115.6135,26.25157,0.0399286,289.0956,356.0287
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_540.jpg,-2.828806,0,0,0.6042767,115.6246,26.21886,359.9819,288.9366,356.2561
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_590.jpg,-4.013443,0,0,0.5867398,115.6307,26.19881,359.8708,288.7729,356.4921
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_640.jpg,-1.011822,0,0,0.5773523,115.6353,26.17385,359.398,288.5545,356.7715
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_690.jpg,1.963858,0,0,0.5602027,115.6387,26.15952,358.999,288.4596,357.0282
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_740.jpg,-0.02594132,0,0,0.5494441,115.6434,26.14029,358.3391,288.3086,357.4955
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_790.jpg,-3.022919,0,0,0.5580016,115.6483,26.12595,358.026,288.095,357.9365
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_839.jpg,-5.012333,0,0,0.5694505,115.6563,26.10011,357.7632,287.6408,358.707
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_889.jpg,-1.003431,0,0,0.5931666,115.6584,26.08162,357.5783,287.2202,359.0576
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_03_940.jpg,0,0,0,0.5966473,115.6652,26.04956,357.5507,286.6469,359.6219
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_007.jpg,0,0,0,0.5891347,115.6736,26.01339,357.7504,286.3345,0.1326476
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_057.jpg,0,0,0,0.5576076,115.679,25.9792,357.8718,286.0863,0.352839
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_107.jpg,0,0,0,0.5393097,115.6827,25.9576,357.9149,285.8946,0.414919
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_157.jpg,0,0,0,0.515034,115.6881,25.92589,357.982,285.5815,0.3907951
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_207.jpg,-2.07536,0,0,0.5028446,115.6914,25.90533,358.0187,285.3621,0.2787653
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_256.jpg,-4.312143,0,0,0.4919444,115.6952,25.87483,358.0812,284.932,359.9676
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_307.jpg,-6.559338,0,0,0.4852945,115.6977,25.85432,358.1534,284.5779,359.6938
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_373.jpg,-8.823967,0,0,0.4754887,115.7033,25.81177,358.4503,283.7172,359.0687
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_423.jpg,-10.80919,0,0,0.4664438,115.7071,25.78878,358.7411,283.3026,358.8129
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_473.jpg,-14.07387,0,0,0.4504212,115.7124,25.75527,359.1509,282.6552,358.5396
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_540.jpg,-15,0,0,0.4436478,115.7158,25.72439,359.4145,281.9684,358.3536
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_590.jpg,-15,0,0,0.4424074,115.7176,25.70504,359.5231,281.5258,358.2946
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_640.jpg,-15,0,0,0.4440299,115.72,25.67785,359.5812,280.9114,358.2986
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_690.jpg,-15,0,0,0.4417289,115.7205,25.66087,359.5563,280.6073,358.3227
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_741.jpg,-15,0,0,0.4337196,115.7209,25.63626,359.5034,280.2768,358.409
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_790.jpg,-15,0,0,0.4197821,115.7206,25.62053,359.455,280.0787,358.4707
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_840.jpg,-15,0,0,0.4111084,115.7198,25.59793,359.3676,279.7994,358.5795
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_890.jpg,-15,0,0,0.39872,115.7192,25.58348,359.3022,279.6241,358.6652
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_04_940.jpg,-15,0,0,0.390453,115.7179,25.56268,359.1954,279.3713,358.8076
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_007.jpg,-15,0,0,0.3773646,115.7166,25.54288,359.0785,279.1388,358.9645
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_057.jpg,-15,0,0,0.3652396,115.715,25.52406,358.9508,278.9182,359.1247
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_107.jpg,-15,0,0,0.3575062,115.7137,25.51197,358.864,278.7751,359.2308
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_157.jpg,-15,0,0,0.3441928,115.7113,25.49369,358.7748,278.5319,359.3466
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_207.jpg,-15,0,0,0.3328445,115.7091,25.4806,358.7903,278.2914,359.3647
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_274.jpg,-15,0,0,0.316987,115.7046,25.457,358.8868,277.1201,359.3054
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_324.jpg,-15,0,0,0.1463985,115.7004,25.45229,358.8882,275.5503,359.1675
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_390.jpg,-15,0,0,0.06950051,115.6975,25.44838,358.8971,272.8975,359.0377
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_440.jpg,-15,0,0,0.04824404,115.6963,25.44695,358.9695,270.0065,359.0726
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_490.jpg,-15,0,0,-0.08468382,115.6958,25.44644,359.0711,268.2125,359.1841
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_557.jpg,-14.77023,0,0,-0.09864528,115.6918,25.44345,359.5347,265.1078,359.3228
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_606.jpg,-9.756252,0,0,-0.1063345,115.6908,25.44145,359.841,264.2639,359.4367
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_657.jpg,-9.51007,0,0,-0.1159627,115.6896,25.43765,0.3866857,263.2623,359.6302
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_706.jpg,-8.264351,0,0,-0.1195227,115.6892,25.43604,0.7151734,262.5758,359.7645
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_761.jpg,-9.881051,0,0,-0.1283062,115.6863,25.43605,1.112337,261.4323,359.8565
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_824.jpg,-12.87228,0,0,-0.1147623,115.6825,25.43777,1.411023,260.2482,359.8045
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_874.jpg,-15,0,0,-0.07180756,115.6811,25.44058,1.504286,258.9783,359.8097
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_924.jpg,-15,0,0,-0.05481695,115.6795,25.44188,1.514388,258.2715,359.7721
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_05_974.jpg,-15,0,0,0.01336567,115.6767,25.44365,1.428688,257.4781,359.6676
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_023.jpg,-15,0,0,0.02787769,115.6751,25.44496,1.300421,257.1156,359.5804
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_073.jpg,-15,0,0,0.05857113,115.6723,25.44519,1.125833,256.7075,359.4402
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_124.jpg,-15,0,0,0.06287328,115.6706,25.44519,1.002565,256.5436,359.3656
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_174.jpg,-15,0,0,0.06569474,115.6678,25.44505,0.8263473,256.4493,359.2519
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_224.jpg,-15,0,0,0.06532931,115.666,25.44499,0.7082591,256.4882,359.1849
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_274.jpg,-15,0,0,0.06575846,115.663,25.44486,0.5369611,256.6974,359.0918
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_344.jpg,-15,0,0,0.06538275,115.6601,25.44481,0.3639897,257.0884,359.0234
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_409.jpg,-15,0,0,0.06931501,115.6571,25.44473,0.193788,257.6655,358.9761
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_473.jpg,-15,0,0,0.06934446,115.6529,25.44466,359.9878,258.715,358.9564
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_523.jpg,-15,0,0,0.07384469,115.6507,25.44434,359.9113,259.3672,358.9676
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_574.jpg,-15,0,0,0.08007393,115.6478,25.44379,359.8326,260.5117,359.0584
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_627.jpg,-15,0,0,0.08918571,115.6457,25.44356,359.7933,261.3864,359.1468
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_693.jpg,-12.9713,0,0,0.09896461,115.6414,25.44322,359.7167,263.6574,359.3551
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_761.jpg,-8.971765,0,0,0.09737653,115.6388,25.44267,359.6737,265.3984,359.5324
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_826.jpg,-2.007556,0,0,0.07153355,115.6376,25.44183,359.662,265.52,359.7166
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_876.jpg,4.97264,0,0,0.0705789,115.6366,25.44075,359.6593,266.1736,359.9013
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_06_945.jpg,8.22354,0,0,0.06065829,115.6364,25.4401,359.6558,267.6408,0.09691335
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_007.jpg,11.25333,0,0,0.05086326,115.6363,25.43993,359.6597,269.5321,0.2765535
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_057.jpg,7.367214,0,0,-0.04475215,115.6362,25.43978,359.6827,271.1511,0.4266217
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_106.jpg,3.836794,0,0,-0.0379364,115.6361,25.43958,359.7085,271.7371,0.5053436
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_157.jpg,0.5461201,0,0,-0.02872294,115.636,25.43906,359.7549,271.8051,0.5951847
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_207.jpg,0.2915302,0,0,-0.02391047,115.6359,25.43865,359.7909,271.8773,0.6420876
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_257.jpg,0,0,0,-0.01731917,115.6359,25.43797,359.8481,271.9252,0.6936207
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_306.jpg,-3.016607,0,0,-0.01314656,115.6359,25.43752,359.8835,271.691,0.7167535
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_357.jpg,-6.005195,0,0,0,115.6359,25.43706,359.9255,270.806,0.7362491
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_407.jpg,-9.016798,0,0,-0.01025647,115.6359,25.43694,359.9443,269.856,0.7393491
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_457.jpg,-12.01583,0,0,-0.01239197,115.6359,25.43694,359.9619,267.8925,0.7304296
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_526.jpg,-15,0,0,-0.01375405,115.6357,25.43713,359.9761,265.435,0.6977221
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_590.jpg,-15,0,0,-0.02334681,115.6351,25.43778,0.01335491,263.1075,0.6140593
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_640.jpg,-15,0,0,-0.03134763,115.6349,25.43807,0.08334113,261.0942,0.5183209
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_690.jpg,-15,0,0,-0.03843572,115.6349,25.43805,0.1441321,259.9129,0.4511973
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_740.jpg,-15,0,0,-0.0414691,115.635,25.43801,0.2443221,258.3612,0.3453154
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_806.jpg,-15,0,0,-0.03991013,115.6336,25.43779,0.3559682,257.0524,0.2099987
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_857.jpg,-15,0,0,-0.02133096,115.6313,25.43768,0.4595547,255.9649,0.07350524
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_907.jpg,-15,0,0,-0.0178775,115.6298,25.43766,0.5201619,255.3566,359.9917
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_07_957.jpg,-15,0,0,-0.01473065,115.6275,25.43772,0.5964404,254.6088,359.8837
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_08_007.jpg,-15,0,0,-0.01203665,115.626,25.43778,0.6381345,254.2136,359.8198
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_08_057.jpg,-15,0,0,-0.01376962,115.6236,25.4379,0.6864678,253.7669,359.7354
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_08_107.jpg,-15,0,0,-0.01701565,115.6221,25.43809,0.7006025,253.5662,359.6956
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_08_157.jpg,-15,0,0,0.02862755,115.6198,25.43835,0.6960636,253.4007,359.6582
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_08_207.jpg,-15,0,0,0.03645248,115.6181,25.43851,0.6800712,253.3783,359.6431
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_08_257.jpg,-15,0,0,0.04605889,115.6154,25.43874,0.63805,253.4766,359.6339
C:\Users\Girija\RoboND-Python-StarterKit\RoboND-Rover-Project-master\RoboND-Rover-Project-master\IMG\robocam_2017_07_04_09_22_08_307.jpg,-15,0,0,0.05168081,115.6136,25.4389,0.5992857,253.6302,359.6356
